loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_default
12000,12000,60,17.57,301.93,D,D4,< 1 year,RENT,36000,Source Verified,01-11-2015,Fully Paid,debt_consolidation,NJ,14.18,0,690,694,17,0,9778,37,34,0
13200,13200,36,7.39,409.94,A,A4,5 years,MORTGAGE,93000,Not Verified,01-06-2016,Fully Paid,debt_consolidation,AR,11.35,0,665,669,11,1,13785,51.1,29,0
23850,23850,36,20.49,892.32,E,E1,10+ years,RENT,60000,Verified,01-09-2012,Fully Paid,credit_card,CA,28.82,2,675,679,6,0,27130,92.6,15,0
17500,17500,36,12.29,583.68,C,C1,10+ years,OWN,42000,Verified,01-08-2015,Fully Paid,credit_card,FL,25.11,0,720,724,24,0,15492,28.5,33,0
17800,17800,36,15.77,623.78,D,D1,2 years,MORTGAGE,75000,Not Verified,01-01-2016,Fully Paid,credit_card,NJ,17.42,0,715,719,13,0,16578,66.6,29,0
15575,15575,60,15.61,375.54,C,C5,10+ years,MORTGAGE,90000,Source Verified,01-03-2014,Fully Paid,credit_card,TN,7.04,0,725,729,10,1,5723,30.9,20,0
11000,11000,36,7.26,340.96,A,A4,3 years,RENT,40000,Not Verified,01-08-2015,Fully Paid,home_improvement,CA,29.25,0,725,729,14,1,8697,29.1,20,0
17000,17000,60,10.49,365.32,B,B3,< 1 year,OWN,60000,Source Verified,01-11-2014,Fully Paid,debt_consolidation,MA,29.06,0,685,689,8,0,17083,67.8,24,0
5000,5000,36,12.59,167.49,C,C2,10+ years,RENT,64000,Verified,01-11-2015,Fully Paid,credit_card,RI,6.81,1,660,664,9,0,8492,57.4,11,0
4000,4000,36,8.39,126.07,A,A5,9 years,RENT,109000,Source Verified,01-08-2014,Fully Paid,debt_consolidation,TX,14.63,0,715,719,10,1,5402,28.6,19,0
10000,10000,36,12.99,336.9,C,C1,2 years,OWN,25000,Verified,01-11-2014,Fully Paid,debt_consolidation,NJ,30.24,0,730,734,15,0,9008,32.6,29,0
20000,20000,60,12.99,454.96,C,C2,10+ years,MORTGAGE,95000,Verified,01-11-2014,Fully Paid,debt_consolidation,MD,8.82,0,660,664,8,1,25977,59.4,27,0
20000,20000,36,6.03,608.72,A,A1,10+ years,RENT,135000,Verified,01-01-2014,Fully Paid,credit_card,CT,17.31,0,715,719,13,0,26704,37.6,30,0
12000,12000,36,11.48,395.6,B,B5,Unknown,MORTGAGE,85000,Source Verified,01-01-2016,Charged Off,debt_consolidation,CT,11.66,5,660,664,6,0,7233,42,25,1
16000,16000,36,5.32,481.84,A,A1,3 years,MORTGAGE,69000,Source Verified,01-07-2015,Fully Paid,credit_card,OH,16.77,0,705,709,20,0,24608,48.8,35,0
10000,10000,36,10.42,324.65,B,B3,< 1 year,MORTGAGE,70000,Source Verified,01-05-2017,Fully Paid,credit_card,PA,21.9,0,665,669,10,0,10848,51.4,29,0
9000,9000,36,6.72,276.75,A,A3,10+ years,MORTGAGE,119000,Verified,01-02-2018,Fully Paid,debt_consolidation,CO,14.46,0,760,764,22,0,12592,14,48,0
12000,12000,36,15.61,419.58,D,D1,1 year,OWN,40000,Source Verified,01-04-2015,Charged Off,debt_consolidation,NH,39.27,0,690,694,11,0,5464,34.6,18,1
25950,25950,36,13.67,882.76,C,C3,9 years,MORTGAGE,185000,Verified,01-02-2016,Charged Off,debt_consolidation,NY,29.24,2,675,679,17,0,203297,99,31,1
22475,22475,60,13.99,522.84,C,C3,10+ years,MORTGAGE,70000,Not Verified,01-01-2017,Charged Off,credit_card,IL,15.22,0,710,714,8,0,11696,45.2,18,1
20000,20000,36,7.97,626.46,A,A5,10+ years,MORTGAGE,120000,Source Verified,01-10-2017,Fully Paid,debt_consolidation,IL,10.07,0,735,739,9,0,14478,53,23,0
16000,16000,60,14.08,372.96,C,C3,< 1 year,MORTGAGE,98000,Source Verified,01-06-2017,Fully Paid,debt_consolidation,AZ,25.47,0,680,684,12,0,4860,85.3,17,0
18000,18000,36,12.99,606.41,C,C2,10+ years,RENT,38000,Verified,01-05-2016,Charged Off,debt_consolidation,MO,9.13,0,675,679,8,0,3439,88.2,11,1
6500,6500,36,7.49,202.17,A,A4,Unknown,RENT,20404,Verified,01-11-2014,Fully Paid,credit_card,OH,12.59,0,705,709,8,0,4470,63.9,15,0
3225,3225,36,17.27,115.42,C,C5,8 years,RENT,21000,Verified,01-03-2013,Fully Paid,credit_card,IL,31.71,0,695,699,13,0,4424,34.3,14,0
28000,28000,36,6.24,854.87,A,A2,Unknown,MORTGAGE,235455,Source Verified,01-07-2015,Fully Paid,credit_card,NH,20.93,0,750,754,18,0,727464,5.5,43,0
20000,20000,36,16.99,712.96,D,D3,1 year,MORTGAGE,65000,Source Verified,01-08-2015,Charged Off,credit_card,NV,15.46,0,670,674,11,0,17177,58,19,1
35000,35000,60,16.02,851.51,C,C5,10+ years,MORTGAGE,90000,Verified,01-07-2017,Fully Paid,debt_consolidation,IN,17.2,0,695,699,12,0,33847,74.1,34,0
6000,6000,36,12.99,202.14,C,C1,5 years,RENT,35000,Not Verified,01-06-2014,Fully Paid,debt_consolidation,CT,16.26,0,670,674,6,1,5747,48.7,11,0
16000,16000,36,20,594.62,D,D4,7 years,RENT,95000,Verified,01-05-2017,Fully Paid,debt_consolidation,NY,13.59,0,665,669,10,0,11996,74,16,0
19425,19425,36,14.98,673.19,C,C3,10+ years,RENT,50000,Source Verified,01-12-2013,Fully Paid,debt_consolidation,VA,32.43,0,690,694,8,0,28096,58.8,15,0
4800,4800,36,11.99,159.41,B,B3,2 years,RENT,75000,Not Verified,01-05-2014,Fully Paid,debt_consolidation,NY,13.3,0,660,664,21,0,5110,86.6,29,0
31125,31125,60,19.19,810.66,E,E3,10+ years,MORTGAGE,86000,Verified,01-10-2015,Fully Paid,debt_consolidation,WA,23.33,0,715,719,7,0,27891,93.6,21,0
15000,15000,60,23.32,425.62,E,E3,10+ years,MORTGAGE,65000,Verified,01-05-2016,Fully Paid,home_improvement,CO,24.45,2,675,679,15,1,6182,38.6,44,0
23500,23500,60,19.99,622.48,E,E4,10+ years,MORTGAGE,75000,Source Verified,01-07-2015,Fully Paid,debt_consolidation,MD,15.55,1,670,674,13,1,9737,29.9,29,0
13025,13025,36,17.86,469.98,D,D5,10+ years,OWN,45000,Verified,01-10-2015,Charged Off,debt_consolidation,CA,21.47,0,685,689,13,0,13078,74.3,16,1
9500,9500,36,7.69,296.34,A,A4,Unknown,OWN,35000,Source Verified,01-11-2014,Fully Paid,credit_card,MI,16.63,0,670,674,7,0,4796,38.7,21,0
30000,30000,60,15.05,714.49,C,C4,10+ years,MORTGAGE,100000,Verified,01-11-2017,Fully Paid,credit_card,WA,16.27,0,675,679,17,0,32231,43.1,26,0
5000,5000,36,16.99,178.24,D,D3,10+ years,RENT,40000,Source Verified,01-06-2015,Fully Paid,debt_consolidation,NH,25.77,1,660,664,8,1,6888,83,23,0
6000,6000,36,11.67,198.35,B,B4,4 years,MORTGAGE,50000,Not Verified,01-05-2014,Charged Off,debt_consolidation,SD,29.57,0,690,694,9,0,10330,84,42,1
7000,7000,36,15.59,244.69,C,C5,1 year,RENT,75000,Verified,01-10-2016,Fully Paid,debt_consolidation,HI,31.79,0,660,664,20,2,21073,70,28,0
4675,4675,36,24.99,185.86,F,F4,10+ years,RENT,26000,Verified,01-06-2014,Fully Paid,debt_consolidation,OH,18.14,0,660,664,7,0,15301,91.1,8,0
15000,15000,36,11.22,492.65,B,B5,10+ years,MORTGAGE,68000,Source Verified,01-12-2015,Fully Paid,debt_consolidation,GA,15.51,0,660,664,15,1,11413,76.6,25,0
3225,3225,36,9.17,102.81,B,B2,10+ years,MORTGAGE,50000,Source Verified,01-01-2016,Fully Paid,home_improvement,WI,27.22,1,730,734,12,0,564,1.9,34,0
16000,16000,36,12.12,532.35,B,B3,7 years,MORTGAGE,82000,Not Verified,01-04-2013,Fully Paid,debt_consolidation,GA,5.96,0,665,669,12,0,24294,47.9,29,0
8000,8000,36,17.27,286.3,D,D2,5 years,RENT,50000,Source Verified,01-02-2016,Charged Off,debt_consolidation,NV,14.74,0,670,674,6,0,11689,74,9,1
33300,33300,36,9.49,1066.55,B,B2,5 years,MORTGAGE,110000,Verified,01-07-2016,Fully Paid,debt_consolidation,AZ,24.43,0,685,689,19,0,52562,33,58,0
7200,7200,36,13.66,244.9,C,C3,Unknown,MORTGAGE,59080,Source Verified,01-02-2015,Fully Paid,major_purchase,CA,6.2,0,670,674,9,1,6820,75,28,0
20000,20000,36,12.29,667.06,C,C1,2 years,RENT,80000,Not Verified,01-07-2015,Fully Paid,debt_consolidation,MI,35.15,0,665,669,11,0,21896,82.3,13,0
15000,15000,36,10.15,485.07,B,B2,2 years,MORTGAGE,63000,Not Verified,01-10-2014,Fully Paid,debt_consolidation,IL,6.93,0,695,699,9,0,18226,64.6,17,0
19750,19750,36,9.16,629.52,B,B2,10+ years,OWN,51000,Source Verified,01-03-2016,Fully Paid,debt_consolidation,TX,18.82,0,680,684,13,0,21112,68.3,17,0
21000,21000,36,7.91,657.2,A,A5,10+ years,MORTGAGE,75000,Not Verified,01-12-2015,Fully Paid,credit_card,PA,38.98,0,700,704,13,0,22308,55.5,37,0
25000,25000,36,7.21,774.34,A,A3,Unknown,MORTGAGE,90000,Not Verified,01-11-2017,Fully Paid,home_improvement,KY,18.85,0,790,794,12,0,159636,15.2,22,0
7000,7000,36,10.99,229.14,B,B4,10+ years,MORTGAGE,65000,Verified,01-08-2015,Fully Paid,debt_consolidation,MO,8.66,0,690,694,17,0,5938,44,18,0
2100,2100,36,16.29,74.14,D,D2,10+ years,MORTGAGE,48000,Verified,01-10-2014,Charged Off,debt_consolidation,TX,26.75,0,670,674,10,1,6151,72.4,35,1
12000,12000,36,15.1,416.58,C,C2,4 years,RENT,48000,Source Verified,01-09-2013,Fully Paid,other,CA,21.63,0,690,694,15,0,8942,53.5,29,0
8000,8000,36,13.11,269.98,B,B4,4 years,MORTGAGE,52000,Not Verified,01-01-2013,Fully Paid,debt_consolidation,CA,18.13,0,685,689,8,0,4556,84.4,22,0
13600,13600,60,18.99,352.72,D,D3,9 years,MORTGAGE,36920,Verified,01-11-2016,Fully Paid,major_purchase,MI,22.82,0,695,699,11,3,3958,33.3,17,0
35000,35000,36,11.44,1153.17,B,B4,3 years,MORTGAGE,87000,Verified,01-02-2015,Fully Paid,debt_consolidation,KY,17.23,0,715,719,7,0,7137,35.9,24,0
27650,27650,60,14.16,645.67,C,C2,2 years,MORTGAGE,81000,Verified,01-03-2014,Fully Paid,debt_consolidation,TX,26.98,1,725,729,9,0,19715,47.5,23,0
14000,14000,36,13.66,476.18,C,C3,1 year,RENT,50000,Not Verified,01-11-2014,Fully Paid,debt_consolidation,CO,16.06,0,685,689,19,0,11575,96.5,25,0
6000,6000,36,9.17,191.28,B,B2,Unknown,MORTGAGE,32000,Source Verified,01-10-2015,Charged Off,credit_card,CA,33.01,0,675,679,12,2,9812,59.5,25,1
15000,15000,60,17.99,380.82,D,D2,2 years,RENT,65000,Source Verified,01-07-2016,Charged Off,debt_consolidation,NJ,23.6,0,680,684,11,0,16815,87.6,29,1
18425,18425,36,24.99,732.48,E,E5,4 years,RENT,70000,Source Verified,01-05-2016,Charged Off,small_business,CA,26.56,0,660,664,9,1,3549,41.8,18,1
10000,10000,36,19.99,371.59,D,D4,10+ years,MORTGAGE,37000,Verified,01-09-2016,Fully Paid,debt_consolidation,IL,26.47,0,680,684,19,2,10508,54.2,37,0
17125,17125,36,19.99,636.34,E,E4,10+ years,RENT,51000,Verified,01-11-2015,Fully Paid,debt_consolidation,CA,27.93,0,660,664,14,1,10303,67.3,29,0
25000,25000,60,13.49,575.12,C,C2,3 years,MORTGAGE,180000,Not Verified,01-02-2017,Charged Off,debt_consolidation,CA,8.68,0,670,674,12,1,19566,63.1,22,1
3500,3500,36,6.89,107.9,A,A3,4 years,RENT,38400,Source Verified,01-11-2015,Fully Paid,debt_consolidation,CA,20.62,0,715,719,7,0,12907,44.1,17,0
2000,2000,36,12.05,66.48,C,C1,10+ years,MORTGAGE,52000,Source Verified,01-11-2015,Fully Paid,other,NC,13.36,0,685,689,14,0,18515,44.8,28,0
10000,10000,36,16.49,354,D,D3,7 years,MORTGAGE,33000,Source Verified,01-11-2014,Fully Paid,home_improvement,AZ,16.04,0,680,684,10,0,836,7.3,21,0
20000,20000,60,17.57,503.21,D,D4,10+ years,MORTGAGE,54000,Verified,01-06-2014,Fully Paid,debt_consolidation,PA,27.27,0,710,714,7,0,31330,100.7,22,0
5000,5000,36,16.99,178.24,D,D3,9 years,RENT,56700,Verified,01-09-2014,Charged Off,medical,IL,18.6,0,660,664,15,0,10242,56.6,26,1
1700,1700,36,17.56,61.09,D,D1,10+ years,RENT,12500,Verified,01-08-2013,Fully Paid,car,MA,34.46,0,670,674,5,1,1885,49.6,6,0
8400,8400,36,8.99,267.08,B,B1,Unknown,RENT,42000,Source Verified,01-08-2016,Fully Paid,moving,CA,2.71,0,805,809,5,0,1225,12.4,13,0
8000,8000,36,11.49,263.78,B,B5,4 years,RENT,44000,Verified,01-09-2016,Fully Paid,debt_consolidation,CA,17.29,0,660,664,9,0,15673,54,11,0
15000,15000,60,11.47,329.67,B,B5,1 year,MORTGAGE,48500,Source Verified,01-05-2016,Charged Off,debt_consolidation,KY,24.3,0,680,684,17,0,14850,64.6,31,1
5000,5000,36,7.24,154.94,A,A3,2 years,RENT,42000,Not Verified,01-05-2017,Fully Paid,credit_card,CA,7.69,0,775,779,6,0,6278,18.4,8,0
15000,15000,36,6.67,460.9,A,A2,10+ years,RENT,80000,Source Verified,01-07-2018,Fully Paid,debt_consolidation,VA,18.69,0,735,739,29,1,10599,11.8,70,0
5000,5000,36,8.24,157.24,B,B1,3 years,OWN,81000,Not Verified,01-10-2016,Charged Off,debt_consolidation,TX,30.76,0,725,729,12,0,4741,19.4,36,1
25000,25000,36,13.58,849.35,C,C2,4 years,RENT,175000,Not Verified,01-04-2018,Fully Paid,debt_consolidation,NY,14.22,0,690,694,17,1,33114,53.1,39,0
18000,18000,60,16.29,440.51,C,C4,10+ years,MORTGAGE,75500,Verified,01-07-2012,Fully Paid,debt_consolidation,TX,17.9,0,730,734,23,0,3242,15.5,55,0
10000,10000,36,17.77,360.38,D,D1,4 years,RENT,30000,Verified,01-08-2012,Fully Paid,debt_consolidation,NC,33.72,0,665,669,15,0,11812,76.7,15,0
6600,6600,36,18.25,239.44,D,D3,10+ years,RENT,65000,Source Verified,01-04-2014,Fully Paid,car,PA,11.8,0,680,684,5,2,838,41.9,6,0
28000,28000,60,15.31,670.69,C,C5,10+ years,MORTGAGE,148000,Source Verified,01-05-2016,Charged Off,debt_consolidation,KY,28.61,0,660,664,11,0,72452,84.1,35,1
6000,6000,36,10.99,196.41,B,B4,5 years,MORTGAGE,45000,Source Verified,01-08-2016,Fully Paid,home_improvement,CT,3.95,1,675,679,5,0,642,22.1,25,0
16000,16000,36,19.52,590.72,D,D4,8 years,MORTGAGE,88900,Not Verified,01-08-2013,Fully Paid,credit_card,TX,12.21,0,680,684,13,0,21289,92.6,23,0
25200,25200,36,12.74,845.94,C,C1,2 years,OWN,110000,Not Verified,01-01-2017,Fully Paid,home_improvement,FL,14.76,0,690,694,8,0,4730,18.3,48,0
8200,8200,36,12.69,275.07,C,C2,3 years,MORTGAGE,82000,Not Verified,01-04-2015,Fully Paid,debt_consolidation,WA,28.65,1,675,679,10,0,14479,91.1,22,0
35000,35000,36,9.17,1115.77,B,B2,4 years,MORTGAGE,110000,Source Verified,01-09-2015,Fully Paid,credit_card,CA,10.05,0,725,729,7,0,18802,68.1,29,0
8875,8875,36,15.31,309.01,C,C2,2 years,RENT,27000,Verified,01-04-2013,Fully Paid,debt_consolidation,TX,29.42,0,680,684,11,0,14878,80,19,0
5000,5000,36,8.39,157.59,B,B1,10+ years,MORTGAGE,185000,Verified,01-04-2016,Fully Paid,credit_card,AZ,20.52,0,705,709,13,0,65436,79,32,0
30000,30000,60,21.99,828.4,E,E4,1 year,MORTGAGE,89800,Verified,01-05-2014,Charged Off,debt_consolidation,GA,21.61,0,660,664,16,0,19008,75.7,41,1
20000,20000,60,12.39,448.85,C,C1,7 years,MORTGAGE,70000,Source Verified,01-01-2015,Fully Paid,debt_consolidation,CO,16.27,0,765,769,15,0,20142,27,31,0
12000,12000,36,9.44,384.06,B,B1,10+ years,OWN,121000,Source Verified,01-10-2017,Charged Off,home_improvement,LA,19.51,2,670,674,12,0,49568,88,25,1
8000,8000,36,15.59,279.64,C,C5,Unknown,OWN,24000,Verified,01-07-2016,Fully Paid,debt_consolidation,AL,12.15,0,720,724,3,0,2471,52.6,3,0
10000,10000,36,8.39,315.17,B,B1,10+ years,MORTGAGE,90000,Source Verified,01-02-2016,Charged Off,credit_card,GA,4.39,2,690,694,9,0,10192,25.8,28,1
15000,15000,36,7.49,466.53,A,A4,4 years,MORTGAGE,91000,Not Verified,01-01-2016,Fully Paid,debt_consolidation,AZ,20.89,0,690,694,17,0,15203,45.4,37,0
13000,13000,36,12.29,433.59,C,C1,4 years,RENT,55600,Source Verified,01-05-2015,Fully Paid,credit_card,TX,19.6,0,660,664,9,0,12969,79.1,12,0
15350,15350,36,11.55,506.55,B,B3,< 1 year,MORTGAGE,56000,Verified,01-08-2013,Fully Paid,debt_consolidation,CA,13.05,0,670,674,12,0,17528,89,19,0
9000,9000,36,9.17,286.92,B,B2,7 years,OWN,35000,Not Verified,01-08-2015,Fully Paid,credit_card,TX,21.19,1,660,664,8,0,18225,52,24,0
8000,8000,36,12.69,268.36,C,C2,1 year,RENT,49000,Source Verified,01-05-2015,Fully Paid,debt_consolidation,NJ,12.34,0,665,669,11,0,7259,98.1,16,0
20000,20000,60,18.49,513.22,D,D2,5 years,MORTGAGE,49000,Verified,01-06-2013,Fully Paid,debt_consolidation,WA,26.16,1,675,679,13,0,16499,82.9,22,0
11200,11200,60,15.61,270.05,C,C5,4 years,OWN,45000,Source Verified,01-04-2014,Fully Paid,debt_consolidation,FL,25.89,1,665,669,7,0,7812,63,16,0
6400,6400,36,11.53,211.14,B,B5,3 years,RENT,25300,Source Verified,01-02-2015,Fully Paid,debt_consolidation,UT,39.04,0,695,699,7,0,9298,63.7,11,0
15000,15000,36,8.18,471.3,B,B1,10+ years,MORTGAGE,168000,Not Verified,01-07-2015,Fully Paid,credit_card,AK,20.56,0,705,709,10,0,47704,96.2,19,0
30000,30000,60,18.25,765.89,D,D3,10+ years,MORTGAGE,130000,Source Verified,01-04-2016,Fully Paid,debt_consolidation,MD,14.38,0,700,704,9,3,13142,71.8,16,0
20000,20000,36,12.62,670.23,C,C1,10+ years,RENT,78000,Not Verified,01-07-2017,Fully Paid,debt_consolidation,CA,18.92,0,660,664,12,1,20101,74.7,35,0
16525,16525,36,14.49,568.73,C,C4,10+ years,RENT,52000,Not Verified,01-10-2014,Fully Paid,debt_consolidation,FL,18.62,0,675,679,9,1,8061,57.2,12,0
16000,16000,36,14.99,554.57,C,C4,Unknown,RENT,60000,Verified,01-01-2017,Charged Off,credit_card,CA,32.16,0,685,689,15,1,21665,42.2,21,1
15000,15000,60,14.98,356.7,C,C3,10+ years,MORTGAGE,68000,Verified,01-01-2014,Charged Off,debt_consolidation,TX,24.8,0,680,684,13,0,11902,64.7,47,1
10000,10000,36,11.99,332.1,B,B3,4 years,RENT,80000,Source Verified,01-10-2013,Charged Off,debt_consolidation,CA,26.31,3,680,684,8,0,4601,37.1,12,1
7500,7500,36,20,278.73,D,D4,2 years,RENT,85000,Not Verified,01-10-2017,Fully Paid,debt_consolidation,NY,13.65,0,710,714,15,0,7526,19.2,16,0
28800,28800,60,19.99,762.87,E,E4,10+ years,MORTGAGE,97000,Source Verified,01-12-2015,Charged Off,debt_consolidation,IL,28.49,0,660,664,8,0,15696,86.2,28,1
12000,12000,36,14.33,412.06,C,C5,3 years,RENT,65000,Source Verified,01-11-2015,Fully Paid,debt_consolidation,WA,14.51,0,660,664,10,0,13887,82.7,14,0
18000,18000,36,12.29,600.36,C,C1,10+ years,MORTGAGE,320000,Verified,01-10-2015,Fully Paid,debt_consolidation,PA,16.24,2,665,669,12,0,33103,99.4,25,0
5050,5050,36,9.17,160.99,B,B2,10+ years,MORTGAGE,65000,Not Verified,01-10-2015,Fully Paid,car,WA,4.69,0,660,664,4,1,3359,25,11,0
20000,20000,60,23.43,568.77,F,F1,1 year,RENT,106000,Source Verified,01-04-2014,Charged Off,credit_card,KS,13.91,0,710,714,12,0,40497,83,19,1
19725,19725,60,18.99,511.57,D,D3,< 1 year,RENT,47000,Source Verified,01-08-2016,Fully Paid,debt_consolidation,CO,16.91,0,660,664,4,0,13748,43.9,7,0
40000,40000,36,7.21,1238.93,A,A3,10+ years,MORTGAGE,144000,Source Verified,01-10-2018,Fully Paid,debt_consolidation,KY,5.16,0,770,774,20,0,14814,11.5,30,0
10000,10000,60,13.99,232.64,C,C3,10+ years,MORTGAGE,85000,Source Verified,01-11-2016,Charged Off,credit_card,NY,4.01,3,695,699,9,0,8692,41.8,14,1
12125,12125,36,19.05,444.77,D,D4,4 years,RENT,55212,Not Verified,01-08-2012,Fully Paid,debt_consolidation,CA,22.41,0,665,669,16,0,16798,88.4,34,0
7000,7000,60,24.08,201.71,F,F2,Unknown,MORTGAGE,45345,Verified,01-10-2013,Fully Paid,other,FL,15.51,0,720,724,5,0,6255,65.2,14,0
9600,9600,36,11.99,318.82,B,B3,7 years,RENT,45000,Not Verified,01-02-2014,Fully Paid,credit_card,FL,29.71,0,725,729,19,0,6574,26.4,26,0
4000,4000,36,10.91,130.79,B,B4,10+ years,MORTGAGE,81000,Source Verified,01-10-2017,Fully Paid,other,MD,2.21,0,660,664,4,0,3358,81.9,8,0
15000,15000,60,9.76,316.94,B,B3,3 years,MORTGAGE,120000,Source Verified,01-12-2015,Fully Paid,debt_consolidation,CO,22.94,0,680,684,14,0,109297,68.7,23,0
5600,5600,36,13.33,189.58,C,C3,2 years,RENT,55000,Source Verified,01-08-2015,Fully Paid,credit_card,VA,12.57,0,660,664,7,1,5474,72,9,0
16000,16000,36,13.99,546.77,C,C4,10+ years,RENT,70000,Source Verified,01-07-2015,Fully Paid,debt_consolidation,CA,15.26,0,695,699,14,0,10460,41,22,0
15000,15000,36,9.99,483.94,B,B3,10+ years,MORTGAGE,61200,Not Verified,01-04-2015,Fully Paid,debt_consolidation,OH,11.78,0,690,694,11,0,12018,47.1,22,0
28000,28000,36,18.99,1026.23,D,D3,7 years,RENT,85000,Not Verified,01-07-2016,Charged Off,debt_consolidation,CT,32.66,2,690,694,17,0,16964,70.7,55,1
15000,15000,36,9.93,483.52,B,B2,10+ years,MORTGAGE,65000,Not Verified,01-08-2017,Fully Paid,debt_consolidation,MD,22.97,2,660,664,25,0,18360,28,34,0
18900,18900,60,14.99,449.54,C,C5,10+ years,MORTGAGE,42000,Source Verified,01-10-2014,Fully Paid,debt_consolidation,MN,33.09,0,715,719,19,0,17369,59.9,29,0
7000,7000,36,13.35,237.04,C,C2,5 years,RENT,45412.03,Not Verified,01-09-2014,Fully Paid,debt_consolidation,AZ,6.92,0,670,674,18,1,4817,61,29,0
20000,20000,36,10.99,654.68,B,B4,6 years,RENT,150000,Source Verified,01-06-2016,Fully Paid,medical,IL,13.02,0,695,699,6,0,27564,65.6,20,0
10000,10000,36,15.99,351.53,D,D2,10+ years,MORTGAGE,97000,Verified,01-02-2015,Fully Paid,other,IL,33.83,0,665,669,19,0,30247,86.9,46,0
20000,20000,36,15.77,700.88,D,D1,2 years,MORTGAGE,175000,Verified,01-01-2016,Fully Paid,debt_consolidation,AL,20.84,1,685,689,16,0,17388,80.5,28,0
10000,10000,36,19.53,369.25,D,D5,10+ years,MORTGAGE,83000,Source Verified,01-04-2016,Charged Off,debt_consolidation,MI,39.02,0,660,664,12,1,33280,98.8,24,1
24000,24000,60,10.49,515.74,B,B3,2 years,RENT,75000,Source Verified,01-01-2015,Fully Paid,debt_consolidation,MN,19.12,0,700,704,9,0,43036,78,25,0
20000,20000,36,15.31,696.35,C,C5,6 years,RENT,112000,Source Verified,01-02-2016,Charged Off,debt_consolidation,CA,23.32,0,695,699,26,1,14698,30.2,46,1
14000,14000,36,12.99,471.65,C,C2,10+ years,MORTGAGE,60000,Not Verified,01-03-2016,Fully Paid,home_improvement,MD,27.64,0,680,684,19,0,25184,78.5,45,0
35000,35000,60,12.99,796.18,C,C1,10+ years,MORTGAGE,120000,Verified,01-10-2014,Fully Paid,credit_card,CA,21.27,0,690,694,25,0,45432,66.8,46,0
18000,18000,36,14.99,623.89,C,C4,3 years,OWN,110000,Source Verified,01-12-2016,Fully Paid,small_business,MO,16.65,0,660,664,8,1,12113,62.4,27,0
15000,15000,36,7.39,465.84,A,A4,2 years,RENT,36000,Verified,01-06-2016,Fully Paid,debt_consolidation,PA,13.13,0,690,694,9,0,15662,55.3,18,0
1000,1000,36,23.88,39.17,E,E2,10+ years,RENT,39915,Not Verified,01-12-2017,Charged Off,debt_consolidation,NM,19.4,0,670,674,7,0,4470,42.6,29,1
7500,7500,36,14.09,256.67,B,B5,10+ years,MORTGAGE,80000,Not Verified,01-07-2012,Fully Paid,debt_consolidation,CA,14.22,1,695,699,13,0,14882,75.9,42,0
10000,10000,36,7.89,312.86,A,A5,Unknown,RENT,53160,Source Verified,01-12-2015,Charged Off,credit_card,FL,20.95,0,680,684,12,0,15603,82.1,21,1
19800,19800,60,25.8,590.48,G,G1,3 years,RENT,44000,Source Verified,01-09-2014,Charged Off,house,FL,20.24,0,660,664,13,1,9063,50.3,30,1
10000,10000,36,8.18,314.2,B,B1,2 years,MORTGAGE,31200,Source Verified,01-05-2015,Fully Paid,debt_consolidation,AZ,11.35,0,670,674,10,1,2706,12.1,18,0
12000,12000,36,7.9,375.49,A,A4,9 years,MORTGAGE,80000,Verified,01-02-2014,Fully Paid,credit_card,TX,21.71,0,690,694,12,0,8915,53.4,32,0
18000,18000,60,10.75,389.13,B,B4,10+ years,RENT,80313,Not Verified,01-03-2016,Fully Paid,credit_card,WI,25.96,0,725,729,14,1,18084,32,23,0
17600,17600,36,8.9,558.86,A,A5,6 years,RENT,85000,Not Verified,01-01-2014,Fully Paid,credit_card,IL,19.05,0,695,699,6,1,25056,60.8,8,0
5000,5000,36,9.49,160.15,B,B2,2 years,RENT,22380,Not Verified,01-02-2015,Fully Paid,credit_card,CA,14.16,0,675,679,8,1,4578,48,35,0
3000,3000,36,10.33,97.27,B,B1,1 year,OWN,36300,Not Verified,01-12-2018,Fully Paid,credit_card,NY,10.78,0,715,719,10,0,11719,32,11,0
7200,7200,36,15.1,249.95,C,C2,7 years,RENT,28000,Verified,01-10-2013,Fully Paid,debt_consolidation,FL,1.95,0,680,684,5,0,5531,62.9,15,0
35000,35000,36,14.33,1201.84,C,C1,5 years,RENT,100000,Verified,01-05-2013,Fully Paid,debt_consolidation,HI,13.58,0,710,714,5,0,38938,69.1,13,0
10000,10000,36,10.75,326.21,B,B4,3 years,OWN,92000,Not Verified,01-05-2016,Fully Paid,debt_consolidation,AL,6.1,0,670,674,5,0,7046,78.3,14,0
